REP_PERIOD,FUND_TYP,COD_BUDGET,COD_CONS_EK,COD_CONS_EK_NAME,ZAT_AMT,PLANS_AMT,FAKT_AMT,FAKT_V2MB_AMT,FAKTSIK_AMT,FAKTSIK_V2MB_AMT,FAKTSPP_AMT,FAKTSPP_V2MB_AMT,FAKTSID_AMT,FAKTSID_V2MB_AMT,CITY
2022-11-30,C,13563000000,2220,Медикаменти та перев'язувальні матеріали,17244648,17244648,5311647.15,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",14392952,34218966.88,24959536.87,NA,0,NA,5356361.73,NA,19603175.14,NA,Lviv
2022-11-30,T,13563000000,2720,Стипендії,132905300,132980000,107097862.22,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2120,Нарахування на оплату праці,905928375.05,905928375.05,746779357.95,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2250,Видатки на відрядження,410284,306004,129008.34,NA,0,NA,129008.34,NA,0,NA,Lviv
2022-11-30,S,13563000000,3121,Капітальне будівництво (придбання) житла,4487600,4487600,0,NA,0,NA,0,NA,0,NA,Lviv
2022-11-30,T,13563000000,2220,Медикаменти та перев'язувальні матеріали,17392548,17467255.02,5426046.61,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2420,Обслуговування зовнішніх боргових зобов'язань,14033000,14033000,12719387.81,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2420590945.47,2420590945.47,1374269651.15,1351797273.59,1374269651.15,1351797273.59,0,0,0,0,Lviv
2022-11-30,T,13563000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2420590945.47,2420590945.47,1374269651.15,1351797273.59,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2271,Оплата теплопостачання,415371846.99,415424641.99,229734295.24,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2272,Оплата водопостачання та водовідведення,415440,517667.16,74112.77,NA,0,NA,73910.13,NA,202.64,NA,Lviv
2022-11-30,S,13563000000,2720,Стипендії,5300,80000,45000,NA,0,NA,45000,NA,0,NA,Lviv
2022-11-30,T,13563000000,3143,"Реставрація пам'яток культури, історії та архітектури",48851545.89,48851545.89,2785348.47,2785348.47,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2800,Інші поточні видатки,15055378.02,16097344.92,7347678.42,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3220,Капітальні трансферти органам державного управління інших рівнів,79967145,0,59048504,57048504,59048504,57048504,0,0,0,0,Lviv
2022-11-30,S,13563000000,3143,"Реставрація пам'яток культури, історії та архітектури",48851545.89,48851545.89,2785348.47,2785348.47,2785348.47,2785348.47,0,0,0,0,Lviv
2022-11-30,S,13563000000,3132,Капітальний ремонт інших об'єктів,425855899.79,425999906.28,113032226.37,112537206.22,112537206.22,112537206.22,208597.04,0,286423.11,0,Lviv
2022-11-30,C,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,7922007.73,7922007.73,4461008.72,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",2007733772.29,2007733772.29,1547147902.54,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,8233807.73,8342637.27,4648166.62,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2273,Оплата електроенергії,100800699.77,100800699.77,60843462.44,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2271,Оплата теплопостачання,413861166.99,413861166.99,229583037.11,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2120,Нарахування на оплату праці,910583947.05,911226719.24,749943012.45,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2240,Оплата послуг (крім комунальних),16380844,18495748.55,7155151.71,NA,0,NA,4914881.71,NA,2240270,NA,Lviv
2022-11-30,S,13563000000,3142,Реконструкція та реставрація інших об'єктів,53673379.52,53673379.52,9179610.1,9129611.1,9129611.1,9129611.1,49999,0,0,0,Lviv
2022-11-30,T,13563000000,2410,Обслуговування внутрішніх боргових зобов'язань,290298800,290298800,203795122.22,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2410,Обслуговування внутрішніх боргових зобов'язань,290298800,290298800,203795122.22,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2230,Продукти харчування,287749051.76,293292505.06,121674928.73,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,9000,Нерозподілені видатки,55483503.82,0,0,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3141,Реконструкція житлового фонду (приміщень),1863.45,1863.45,0,NA,0,NA,0,NA,0,NA,Lviv
2022-11-30,T,13563000000,2240,Оплата послуг (крім комунальних),1143635238.5,1145750143.05,824071694.44,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",16959317,16959317,3304524.11,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",269600,285131.2,131513.59,NA,0,NA,114391.16,NA,17122.43,NA,Lviv
2022-11-30,T,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",17228917,17244448.2,3436037.7,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2272,Оплата водопостачання та водовідведення,18605768.96,18605768.96,11538709.17,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2730,Інші виплати населенню,0,1712576.85,1710996.85,NA,0,NA,9780,NA,1701216.85,NA,Lviv
2022-11-30,T,13563000000,2730,Інші виплати населенню,236654844,238367420.85,89760630.71,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3131,Капітальний ремонт житлового фонду (приміщень),57032935.9,57032935.9,13738977.93,13738977.93,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,311800,420629.54,187157.9,NA,0,NA,139354.59,NA,47803.31,NA,Lviv
2022-11-30,C,13563000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",337000,337000,20000,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3220,Капітальні трансферти органам державного управління інших рівнів,79967145,0,59048504,57048504,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3122,Капітальне будівництво (придбання) інших об'єктів,104606755.4,104606755.4,27432707.25,27432707.25,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2240,Оплата послуг (крім комунальних),1127254394.5,1127254394.5,816916542.73,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",2007733772.29,2007733772.29,1547147902.54,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2800,Інші поточні видатки,1393448,2435414.9,1866591,NA,0,NA,1863026.7,NA,3564.3,NA,Lviv
2022-11-30,C,13563000000,2730,Інші виплати населенню,236654844,236654844,88049633.86,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2272,Оплата водопостачання та водовідведення,19021208.96,19123436.12,11612821.94,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2250,Видатки на відрядження,2875378,2875378,1021412.03,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3141,Реконструкція житлового фонду (приміщень),1863.45,1863.45,0,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3121,Капітальне будівництво (придбання) житла,4487600,4487600,0,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2420,Обслуговування зовнішніх боргових зобов'язань,14033000,14033000,12719387.81,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3122,Капітальне будівництво (придбання) інших об'єктів,104606755.4,104606755.4,27432707.25,27432707.25,27432707.25,27432707.25,0,0,0,0,Lviv
2022-11-30,T,13563000000,2274,Оплата природного газу,48681372.53,48894459.84,18343807.73,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2273,Оплата електроенергії,102202644.77,102696518.09,61201424.67,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2271,Оплата теплопостачання,1510680,1563475,151258.13,NA,0,NA,151258.13,NA,0,NA,Lviv
2022-11-30,T,13563000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",11154305.22,11154305.22,1723896,1695896,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2220,Медикаменти та перев'язувальні матеріали,147900,222607.02,114399.46,NA,0,NA,28496.84,NA,85902.62,NA,Lviv
2022-11-30,T,13563000000,2620,Поточні трансферти органам державного управління інших рівнів,828702438,0,148863690.33,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,2230,Продукти харчування,73768700,79312153.3,36117975.83,NA,0,NA,34593037.49,NA,1524938.34,NA,Lviv
2022-11-30,T,13563000000,3132,Капітальний ремонт інших об'єктів,425855899.79,425999906.28,113032226.37,112537206.22,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2274,Оплата природного газу,48263337.53,48263337.53,18274065.17,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",211987951.42,211987951.42,135781179.56,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3110,Придбання обладнання і предметів довгострокового користування,67193406.8,82085277.95,36753538.17,21096895.33,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2800,Інші поточні видатки,13661930.02,13661930.02,5481087.42,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3110,Придбання обладнання і предметів довгострокового користування,67193406.8,82085277.95,36753538.17,21096895.33,21096895.33,21096895.33,1171270.5,0,14485372.34,0,Lviv
2022-11-30,S,13563000000,2111,Заробітна плата,20995600,23902791.79,14470368.83,NA,0,NA,14212079.66,NA,258289.17,NA,Lviv
2022-11-30,S,13563000000,2120,Нарахування на оплату праці,4655572,5298344.19,3163654.5,NA,0,NA,3116144.98,NA,47509.52,NA,Lviv
2022-11-30,S,13563000000,2273,Оплата електроенергії,1401945,1895818.32,357962.23,NA,0,NA,352437.16,NA,5525.07,NA,Lviv
2022-11-30,T,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",226380903.42,246206918.3,160740716.43,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2230,Продукти харчування,213980351.76,213980351.76,85556952.9,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2111,Заробітна плата,4127706975,4127706975,3438246011.46,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,2111,Заробітна плата,4148702575,4151609766.79,3452716380.29,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2620,Поточні трансферти органам державного управління інших рівнів,828702438,0,148863690.33,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,C,13563000000,2720,Стипендії,132900000,132900000,107052862.22,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3240,Капітальні трансферти населенню,8363465.8,8363465.8,590765.8,590765.8,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,T,13563000000,3142,Реконструкція та реставрація інших об'єктів,53673379.52,53673379.52,9179610.1,9129611.1,NA,NA,NA,NA,NA,NA,Lviv
2022-11-30,S,13563000000,3131,Капітальний ремонт житлового фонду (приміщень),57032935.9,57032935.9,13738977.93,13738977.93,13738977.93,13738977.93,0,0,0,0,Lviv
2022-12-31,S,26000000000,2220,Медикаменти та перев'язувальні матеріали,10357620,31777277.59,27444047.44,NA,0,NA,392804.07,NA,27051243.37,NA,Kyiv
2022-12-31,S,26000000000,2730,Інші виплати населенню,2004390,5091025.99,2053283.66,NA,1707624.8,NA,48291,NA,297367.86,NA,Kyiv
2022-12-31,S,26000000000,2720,Стипендії,356000,1442166,1313501.04,NA,0,NA,1313501.04,NA,0,NA,Kyiv
2022-12-31,S,26000000000,3143,"Реставрація пам'яток культури, історії та архітектури",8014500,7902858,3268008.63,NA,3232156.86,NA,35851.77,NA,0,NA,Kyiv
2022-12-31,C,26000000000,9000,Нерозподілені видатки,847643353.72,0,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3240,Капітальні трансферти населенню,51828200,51828200,48867830.39,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,9000,Нерозподілені видатки,847643353.72,0,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3142,Реконструкція та реставрація інших об'єктів,138700300,138930300,96392625.98,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,32023096,32103256.56,19007409.82,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2271,Оплата теплопостачання,31434824,27862182.37,9315595.83,NA,0,NA,9315595.83,NA,0,NA,Kyiv
2022-12-31,S,26000000000,2800,Інші поточні видатки,36529552,21825250.55,5933019.4,NA,0,NA,5931973.62,NA,1045.78,NA,Kyiv
2022-12-31,C,26000000000,2220,Медикаменти та перев'язувальні матеріали,1423447600,1423447600,1146974376.35,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2250,Видатки на відрядження,1531920,889421.2,281512.2,NA,0,NA,281512.2,NA,0,NA,Kyiv
2022-12-31,S,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",8000000,8000000,0,NA,0,NA,0,NA,0,NA,Kyiv
2022-12-31,T,26000000000,2720,Стипендії,189459321,190545487,182290385.16,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3240,Капітальні трансферти населенню,51828200,51828200,48867830.39,NA,48867830.39,NA,0,NA,0,NA,Kyiv
2022-12-31,T,26000000000,2272,Оплата водопостачання та водовідведення,126796691,126325573.27,63624527.95,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",786618268.3,786618268.3,583473258.08,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2111,Заробітна плата,346780666,365083113.8,311469449.94,NA,0,NA,310993317.73,NA,476132.21,NA,Kyiv
2022-12-31,T,26000000000,3121,Капітальне будівництво (придбання) житла,280000000,280000000,279917683.5,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",11399000,11399000,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2720,Стипендії,189103321,189103321,180976884.12,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3142,Реконструкція та реставрація інших об'єктів,138700300,138930300,96392625.98,NA,96392625.98,NA,0,NA,0,NA,Kyiv
2022-12-31,S,26000000000,3121,Капітальне будівництво (придбання) житла,280000000,280000000,279917683.5,NA,279917683.5,NA,0,NA,0,NA,Kyiv
2022-12-31,T,26000000000,2730,Інші виплати населенню,2110895146,2113981781.99,1383082250.59,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",2045796197,2045796197,344922468.06,NA,344922468.06,NA,0,NA,0,NA,Kyiv
2022-12-31,C,26000000000,2420,Обслуговування зовнішніх боргових зобов'язань,434354434,434354434,106089080.7,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,1122090,1202250.56,681453.95,NA,0,NA,413769.05,NA,267684.9,NA,Kyiv
2022-12-31,T,26000000000,2410,Обслуговування внутрішніх боргових зобов'язань,471736902,471736902,430061665.71,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2276,Оплата енергосервісу,18020636,18020636,13982415.06,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2420,Обслуговування зовнішніх боргових зобов'язань,434354434,434354434,106089080.7,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3110,Придбання обладнання і предметів довгострокового користування,1199217659.4,1288640699.71,956354366.18,NA,867830918.28,NA,1299768.26,NA,87223679.64,NA,Kyiv
2022-12-31,T,26000000000,2274,Оплата природного газу,20850209,20909088,9303080.17,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1678149160,1678149160,1424977802.23,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",920632265.3,956755806.14,710142430.35,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2272,Оплата водопостачання та водовідведення,5976749,5505631.27,1462148.53,NA,0,NA,1462148.53,NA,0,NA,Kyiv
2022-12-31,T,26000000000,3131,Капітальний ремонт житлового фонду (приміщень),416830836,427568110.54,267806398.31,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2730,Інші виплати населенню,2108890756,2108890756,1381028966.93,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2410,Обслуговування внутрішніх боргових зобов'язань,471736902,471736902,430061665.71,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",261840729,557149329.69,473232187.36,NA,0,NA,245434591.21,NA,227797596.15,NA,Kyiv
2022-12-31,T,26000000000,3160,Придбання землі та нематеріальних активів,8225000,287904074,279679074,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2273,Оплата електроенергії,495498169,494272509.05,321107433.42,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,30901006,30901006,18325955.87,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3132,Капітальний ремонт інших об'єктів,927169172,998526557.18,815195699.54,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3220,Капітальні трансферти органам державного управління інших рівнів,490542840,0,490542840,NA,490542840,NA,0,NA,0,NA,Kyiv
2022-12-31,S,26000000000,3131,Капітальний ремонт житлового фонду (приміщень),416830836,427568110.54,267806398.31,NA,266142685.45,NA,0,NA,1663712.86,NA,Kyiv
2022-12-31,T,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",18851187499.68,18866081552.68,15962530761.63,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2120,Нарахування на оплату праці,4006669492,4006669492,3676851365.64,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2120,Нарахування на оплату праці,4082577446,4087679006.66,3745825342.07,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2220,Медикаменти та перев'язувальні матеріали,1433805220,1455224877.59,1174418423.79,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2230,Продукти харчування,2014235974.42,1605923230.39,885627285.59,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2111,Заробітна плата,18209166365,18209166365,16630381017.5,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2250,Видатки на відрядження,43209103,43209103,14325770.01,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2273,Оплата електроенергії,19905640,18679980.05,5297923.5,NA,0,NA,5297923.5,NA,0,NA,Kyiv
2022-12-31,T,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1939989889,2235298489.69,1898209989.59,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2230,Продукти харчування,1095798580,687485835.97,176668437.82,NA,0,NA,151294314.09,NA,25374123.73,NA,Kyiv
2022-12-31,T,26000000000,2111,Заробітна плата,18555947031,18574249478.8,16941850467.44,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3143,"Реставрація пам'яток культури, історії та архітектури",8014500,7902858,3268008.63,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2276,Оплата енергосервісу,18020636,18020636,13982415.06,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2274,Оплата природного газу,86420,145299,83658.23,NA,0,NA,83658.23,NA,0,NA,Kyiv
2022-12-31,C,26000000000,2620,Поточні трансферти органам державного управління інших рівнів,761348194,0,760704402.09,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3122,Капітальне будівництво (придбання) інших об'єктів,179838994,182401640.16,170689126.82,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2710,Виплата пенсій і допомоги,4080500,4080500,3532605.97,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",3399000,3399000,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",10566877716,10612024464.54,7013536238.26,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2271,Оплата теплопостачання,1438300310,1438300310,1036673117.59,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2273,Оплата електроенергії,475592529,475592529,315809509.92,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3122,Капітальне будівництво (придбання) інших об'єктів,179838994,182401640.16,170689126.82,NA,168126480.66,NA,0,NA,2562646.16,NA,Kyiv
2022-12-31,C,26000000000,2800,Інші поточні видатки,64249373,64249373,35923011.78,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",134013997,170137537.84,126669172.27,NA,0,NA,59811517.69,NA,66857654.58,NA,Kyiv
2022-12-31,T,26000000000,3110,Придбання обладнання і предметів довгострокового користування,1199217659.4,1288640699.71,956354366.18,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3160,Придбання землі та нематеріальних активів,8225000,287904074,279679074,NA,0,NA,0,NA,279679074,NA,Kyiv
2022-12-31,T,26000000000,2620,Поточні трансферти органам державного управління інших рівнів,761348194,0,760704402.09,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2271,Оплата теплопостачання,1469735134,1466162492.37,1045988713.42,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2800,Інші поточні видатки,100778925,86074623.55,41856031.18,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3132,Капітальний ремонт інших об'єктів,927169172,998526557.18,815195699.54,NA,743138090.36,NA,9924,NA,72047685.18,NA,Kyiv
2022-12-31,C,26000000000,2272,Оплата водопостачання та водовідведення,120819942,120819942,62162379.42,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",10566877716,10612024464.54,7013536238.26,NA,6966908300.23,NA,1174633.94,NA,45453304.09,NA,Kyiv
2022-12-31,C,26000000000,2274,Оплата природного газу,20763789,20763789,9219421.94,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2250,Видатки на відрядження,44741023,44098524.2,14607282.21,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2710,Виплата пенсій і допомоги,4080500,4084500,3534212.7,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2710,Виплата пенсій і допомоги,0,4000,1606.73,NA,0,NA,1606.73,NA,0,NA,Kyiv
2022-12-31,T,26000000000,3220,Капітальні трансферти органам державного управління інших рівнів,490542840,0,490542840,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,T,26000000000,2240,Оплата послуг (крім комунальних),3965898254.7,3961146699.44,3459223933.91,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",16805391302.68,16820285355.68,15617608293.57,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2120,Нарахування на оплату праці,75907954,81009514.66,68973976.43,NA,0,NA,68869227.34,NA,104749.09,NA,Kyiv
2022-12-31,C,26000000000,2240,Оплата послуг (крім комунальних),3864098741.7,3864098741.7,3418901677.94,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,C,26000000000,2230,Продукти харчування,918437394.42,918437394.42,708958847.77,NA,NA,NA,NA,NA,NA,NA,Kyiv
2022-12-31,S,26000000000,2240,Оплата послуг (крім комунальних),101799513,97047957.74,40322255.97,NA,0,NA,18668399.28,NA,21653856.69,NA,Kyiv
2022-12-31,T,13563000000,2230,Продукти харчування,251143451.76,226821257.36,164105194.65,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,T,13563000000,2420,Обслуговування зовнішніх боргових зобов'язань,14033000,14033000,12719387.81,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,T,13563000000,2620,Поточні трансферти органам державного управління інших рівнів,840760638,0,160921050.03,NA,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,S,13563000000,3131,Капітальний ремонт житлового фонду (приміщень),56268720.66,56268720.66,18547463.51,18547463.51,18547463.51,18547463.51,0,0,0,0,Lviv
2022-12-31,T,13563000000,3132,Капітальний ремонт інших об'єктів,412973999.79,413068006.28,175509349.96,175014329.81,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,T,13563000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2497302406.47,2497302406.47,1809468303.61,1786995926.05,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,S,13563000000,2220,Медикаменти та перев'язувальні матеріали,147900,172697.02,117113.46,NA,0,NA,30920.84,NA,86192.62,NA,Lviv
2022-12-31,S,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",269600,268869.07,155653.59,NA,0,NA,138531.16,NA,17122.43,NA,Lviv
2022-12-31,T,13563000000,3122,Капітальне будівництво (придбання) інших об'єктів,103950101.61,103920101.61,52226513.49,52226513.49,NA,NA,NA,NA,NA,NA,Lviv
2022-12-31,S,13563000000,2111,Заробітна плата,20995600,20385500.01,17056874.53,NA,0,NA,16757294.05,NA,299580.48,NA,Lviv
