"REP_PERIOD","FUND_TYP","COD_BUDGET","COD_CRED_KK","COD_CRED_KK_NAME","ZAT_AMT","PLANS_AMT","FAKT_AMT","FAKTBN_AMT","CITY"
"2022-07-31","T",2.0554e+10,4113,"Надання інших внутрішніх кредитів",36900000,36900000,11319307,NA,"Kharkiv"
"2022-07-31","T",2.2564e+10,4113,"Надання інших внутрішніх кредитів",650000,650000,0,NA,"Khmelnytskyi"
"2022-07-31","C",2.2564e+10,4113,"Надання інших внутрішніх кредитів",5e+05,5e+05,0,NA,"Khmelnytskyi"
"2022-07-31","S",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-77087.58,0,"Khmelnytskyi"
"2022-07-31","S",2.2564e+10,4113,"Надання інших внутрішніх кредитів",150000,150000,0,0,"Khmelnytskyi"
"2022-07-31","T",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-77087.58,NA,"Khmelnytskyi"
"2022-07-31","T",1.6564e+10,4113,"Надання інших внутрішніх кредитів",4886792,4886792,599998,NA,"Kremenchuk"
"2022-07-31","S",1.6564e+10,4113,"Надання інших внутрішніх кредитів",1486792,1486792,599998,0,"Kremenchuk"
"2022-07-31","C",1.6564e+10,4113,"Надання інших внутрішніх кредитів",3400000,3400000,0,NA,"Kremenchuk"
"2022-07-31","S",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-589103.38,0,"Kremenchuk"
"2022-07-31","T",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-589103.38,NA,"Kremenchuk"
"2022-07-31","C",4.578e+09,4113,"Надання інших внутрішніх кредитів",396500,396500,0,NA,"Kryvyi Rih"
"2022-07-31","T",4.578e+09,4210,"Надання зовнішніх кредитів",69448503,0,0,NA,"Kryvyi Rih"
"2022-07-31","S",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,0,"Kryvyi Rih"
"2022-07-31","T",4.578e+09,4113,"Надання інших внутрішніх кредитів",533453,533453,0,NA,"Kryvyi Rih"
"2022-07-31","S",4.578e+09,4123,"Повернення інших внутрішніх кредитів",-136953,0,-77999.09,0,"Kryvyi Rih"
"2022-07-31","T",4.578e+09,4123,"Повернення інших внутрішніх кредитів",-136953,0,-77999.09,NA,"Kryvyi Rih"
"2022-07-31","T",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,NA,"Kryvyi Rih"
"2022-07-31","S",4.578e+09,4210,"Надання зовнішніх кредитів",69448503,0,0,0,"Kryvyi Rih"
"2022-07-31","S",4.578e+09,4113,"Надання інших внутрішніх кредитів",136953,136953,0,0,"Kryvyi Rih"
"2022-07-31","C",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-94190619,0,-28479914.81,NA,"Kyiv"
"2022-07-31","T",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-240000,0,-550705.82,NA,"Kyiv"
"2022-07-31","S",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-240000,0,-550705.82,0,"Kyiv"
"2022-07-31","T",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-94190619,0,-28479914.81,NA,"Kyiv"
"2022-07-31","T",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",556375317,483963206,480463206,NA,"Kyiv"
"2022-07-31","C",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",556375317,483963206,480463206,NA,"Kyiv"
"2022-07-31","T",3.551e+09,4112,"Надання кредитів підприємствам, установам, організаціям",50800000,0,0,NA,"Lutsk"
"2022-07-31","T",3.551e+09,4123,"Повернення інших внутрішніх кредитів",-50857000,0,-26954.46,NA,"Lutsk"
"2022-07-31","S",3.551e+09,4113,"Надання інших внутрішніх кредитів",62000,62000,0,0,"Lutsk"
"2022-07-31","S",3.551e+09,4123,"Повернення інших внутрішніх кредитів",-50857000,0,-26954.46,0,"Lutsk"
"2022-07-31","S",3.551e+09,4112,"Надання кредитів підприємствам, установам, організаціям",50800000,0,0,0,"Lutsk"
"2022-07-31","T",3.551e+09,4113,"Надання інших внутрішніх кредитів",62000,62000,0,NA,"Lutsk"
"2022-07-31","C",1.3563e+10,4113,"Надання інших внутрішніх кредитів",17500000,17500000,0,NA,"Lviv"
"2022-07-31","T",1.3563e+10,4113,"Надання інших внутрішніх кредитів",20267800,20267800,0,NA,"Lviv"
"2022-07-31","S",1.3563e+10,4113,"Надання інших внутрішніх кредитів",2767800,2767800,0,0,"Lviv"
"2022-07-31","T",1.3563e+10,4123,"Повернення інших внутрішніх кредитів",-2767800,0,-1569542.23,NA,"Lviv"
"2022-07-31","S",1.3563e+10,4123,"Повернення інших внутрішніх кредитів",-2767800,0,-1569542.23,0,"Lviv"
"2022-07-31","T",1.3563e+10,4112,"Надання кредитів підприємствам, установам, організаціям",2.7e+08,0,0,NA,"Lviv"
"2022-07-31","S",1.3563e+10,4112,"Надання кредитів підприємствам, установам, організаціям",2.7e+08,0,0,0,"Lviv"
"2022-07-31","S",1.4549e+10,4113,"Надання інших внутрішніх кредитів",8344600,8344600,0,0,"Mykolaiv"
"2022-07-31","C",1.4549e+10,4113,"Надання інших внутрішніх кредитів",1.5e+07,1.5e+07,0,NA,"Mykolaiv"
"2022-07-31","S",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-8e+06,0,-2980599.41,0,"Mykolaiv"
"2022-07-31","T",1.4549e+10,4113,"Надання інших внутрішніх кредитів",23344600,23344600,0,NA,"Mykolaiv"
"2022-07-31","T",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",25483338,0,0,NA,"Mykolaiv"
"2022-07-31","S",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",25483338,0,0,0,"Mykolaiv"
"2022-07-31","T",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-8e+06,0,-2980599.41,NA,"Mykolaiv"
"2022-07-31","S",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",-470000,0,-1160025.95,0,"Odesa"
"2022-07-31","T",1.5564e+10,4113,"Надання інших внутрішніх кредитів",470000,470000,0,NA,"Odesa"
"2022-07-31","S",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",149729100,0,0,0,"Odesa"
"2022-07-31","T",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",-470000,0,-1160025.95,NA,"Odesa"
"2022-07-31","C",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1500000,1500000,0,NA,"Odesa"
"2022-07-31","T",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-1e+05,0,-1e+05,NA,"Odesa"
"2022-07-31","C",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-1e+05,0,-1e+05,NA,"Odesa"
"2022-07-31","S",1.5564e+10,4113,"Надання інших внутрішніх кредитів",470000,470000,0,0,"Odesa"
"2022-07-31","T",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",151229100,1500000,0,NA,"Odesa"
"2022-07-31","S",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,0,"Poltava"
"2022-07-31","T",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,NA,"Poltava"
"2022-07-31","T",1.657e+10,4210,"Надання зовнішніх кредитів",8117400,0,0,NA,"Poltava"
"2022-07-31","S",1.657e+10,4210,"Надання зовнішніх кредитів",8117400,0,0,0,"Poltava"
"2022-07-31","S",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3050260.59,3050260.59,0,0,"Rivne"
"2022-07-31","T",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3050260.59,3050260.59,0,NA,"Rivne"
"2022-07-31","T",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-1200000,0,-626192.16,NA,"Rivne"
"2022-07-31","S",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-1200000,0,-626192.16,0,"Rivne"
"2022-07-31","S",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-9606438,0,0,0,"Sumy"
"2022-07-31","S",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-1100000,0,-447536.32,0,"Sumy"
"2022-07-31","T",1.8531e+10,4113,"Надання інших внутрішніх кредитів",2639495,2639495,0,NA,"Sumy"
"2022-07-31","S",1.8531e+10,4113,"Надання інших внутрішніх кредитів",1139495,1139495,0,0,"Sumy"
"2022-07-31","T",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1852346,0,0,NA,"Sumy"
"2022-07-31","S",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1852346,0,0,0,"Sumy"
"2022-07-31","C",1.8531e+10,4113,"Надання інших внутрішніх кредитів",1500000,1500000,0,NA,"Sumy"
"2022-07-31","T",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-9606438,0,0,NA,"Sumy"
"2022-07-31","T",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-1100000,0,-447536.32,NA,"Sumy"
"2022-07-31","T",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-250000,0,-48371.98,NA,"Ternopil"
"2022-07-31","S",1.9549e+10,4113,"Надання інших внутрішніх кредитів",250000,250000,0,0,"Ternopil"
"2022-07-31","T",1.9549e+10,4113,"Надання інших внутрішніх кредитів",1250000,1250000,0,NA,"Ternopil"
"2022-07-31","S",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",42108324,0,0,0,"Ternopil"
"2022-07-31","T",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",42108324,0,0,NA,"Ternopil"
"2022-07-31","C",1.9549e+10,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,0,NA,"Ternopil"
"2022-07-31","S",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-250000,0,-48371.98,0,"Ternopil"
"2022-07-31","S",7.559e+09,4113,"Надання інших внутрішніх кредитів",109834,109834,0,0,"Uzhhorod"
"2022-07-31","S",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-88000,0,-44614.46,0,"Uzhhorod"
"2022-07-31","T",7.559e+09,4113,"Надання інших внутрішніх кредитів",109834,109834,0,NA,"Uzhhorod"
"2022-07-31","T",7.559e+09,4123,"Повернення інших внутрішніх кредитів",-88000,0,-44614.46,NA,"Uzhhorod"
"2022-07-31","S",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",24784018,0,0,0,"Vinnytsia"
"2022-07-31","S",2.536e+09,4113,"Надання інших внутрішніх кредитів",24260,24260,0,0,"Vinnytsia"
"2022-07-31","S",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-24260,0,-32568.61,0,"Vinnytsia"
"2022-07-31","T",2.536e+09,4112,"Надання кредитів підприємствам, установам, організаціям",24784018,0,0,NA,"Vinnytsia"
"2022-07-31","T",2.536e+09,4113,"Надання інших внутрішніх кредитів",24260,24260,0,NA,"Vinnytsia"
"2022-07-31","T",2.536e+09,4123,"Повернення інших внутрішніх кредитів",-24260,0,-32568.61,NA,"Vinnytsia"
"2022-07-31","S",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-109170643,0,0,0,"Zhytomyr"
"2022-07-31","S",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-427584,0,-243578.01,0,"Zhytomyr"
"2022-07-31","T",6.552e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-109170643,0,0,NA,"Zhytomyr"
"2022-07-31","T",6.552e+09,4123,"Повернення інших внутрішніх кредитів",-427584,0,-243578.01,NA,"Zhytomyr"
"2022-07-31","S",6.552e+09,4113,"Надання інших внутрішніх кредитів",430247,430247,0,0,"Zhytomyr"
"2022-07-31","T",6.552e+09,4113,"Надання інших внутрішніх кредитів",430247,430247,0,NA,"Zhytomyr"
"2022-07-31","S",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",109170643,0,0,0,"Zhytomyr"
"2022-07-31","T",6.552e+09,4112,"Надання кредитів підприємствам, установам, організаціям",109170643,0,0,NA,"Zhytomyr"
"2022-07-31","T",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-13729350,0,0,NA,"Zaporizhzhia"
"2022-07-31","S",8.562e+09,4113,"Надання інших внутрішніх кредитів",1822759,1822759,0,0,"Zaporizhzhia"
"2022-07-31","T",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",13729350,0,0,NA,"Zaporizhzhia"
"2022-07-31","T",8.562e+09,4113,"Надання інших внутрішніх кредитів",1822759,1822759,0,NA,"Zaporizhzhia"
"2022-07-31","T",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1304644,0,-795118.08,NA,"Zaporizhzhia"
"2022-07-31","S",8.562e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-13729350,0,0,0,"Zaporizhzhia"
"2022-07-31","S",8.562e+09,4123,"Повернення інших внутрішніх кредитів",-1304644,0,-795118.08,0,"Zaporizhzhia"
"2022-07-31","S",8.562e+09,4112,"Надання кредитів підприємствам, установам, організаціям",13729350,0,0,0,"Zaporizhzhia"
"2022-07-31","T",7.507e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-19071,NA,"Mukachevo"
"2022-07-31","S",7.507e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-19071,0,"Mukachevo"
"2022-07-31","T",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3823818,0,-153213.99,NA,"R_Vinnytsia"
"2022-07-31","T",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-5425000,0,-1685000,NA,"R_Vinnytsia"
"2022-07-31","S",2.1e+09,4123,"Повернення інших внутрішніх кредитів",-3823818,0,-153213.99,0,"R_Vinnytsia"
"2022-07-31","S",2.1e+09,4122,"Повернення кредитів підприємствами, установами, організаціями",-5425000,0,-1685000,0,"R_Vinnytsia"
"2022-07-31","T",2.1e+09,4113,"Надання інших внутрішніх кредитів",2926818,2926818,0,NA,"R_Vinnytsia"
"2022-07-31","S",2.1e+09,4113,"Надання інших внутрішніх кредитів",2926818,2926818,0,0,"R_Vinnytsia"
"2022-08-31","T",2.3576e+10,4123,"Повернення інших внутрішніх кредитів",-2630000,0,-2147460.38,NA,"Cherkasy"
"2022-08-31","S",2.3576e+10,4123,"Повернення інших внутрішніх кредитів",-2630000,0,-2147460.38,0,"Cherkasy"
"2022-08-31","S",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-60925626,0,0,0,"Cherkasy"
"2022-08-31","T",2.3576e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-60925626,0,0,NA,"Cherkasy"
"2022-08-31","S",2.3576e+10,4112,"Надання кредитів підприємствам, установам, організаціям",60925626,0,0,0,"Cherkasy"
"2022-08-31","C",2.3576e+10,4113,"Надання інших внутрішніх кредитів",4133195,4133195,831308,NA,"Cherkasy"
"2022-08-31","T",2.3576e+10,4112,"Надання кредитів підприємствам, установам, організаціям",60925626,0,0,NA,"Cherkasy"
"2022-08-31","T",2.3576e+10,4113,"Надання інших внутрішніх кредитів",6006148,6006148,831308,NA,"Cherkasy"
"2022-08-31","S",2.3576e+10,4113,"Надання інших внутрішніх кредитів",1872953,1872953,0,0,"Cherkasy"
"2022-08-31","S",2.5559e+10,4113,"Надання інших внутрішніх кредитів",763250,763250,0,0,"Chernihiv"
"2022-08-31","T",2.5559e+10,4113,"Надання інших внутрішніх кредитів",763250,763250,0,NA,"Chernihiv"
"2022-08-31","S",2.5559e+10,4123,"Повернення інших внутрішніх кредитів",-449000,0,-302245.97,0,"Chernihiv"
"2022-08-31","T",2.5559e+10,4123,"Повернення інших внутрішніх кредитів",-449000,0,-302245.97,NA,"Chernihiv"
"2022-08-31","T",2.4552e+10,4113,"Надання інших внутрішніх кредитів",2336170,2336170,0,NA,"Chernivtsi"
"2022-08-31","C",2.4552e+10,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,0,NA,"Chernivtsi"
"2022-08-31","S",2.4552e+10,4112,"Надання кредитів підприємствам, установам, організаціям",18381313,0,0,0,"Chernivtsi"
"2022-08-31","T",2.4552e+10,4123,"Повернення інших внутрішніх кредитів",-975500,0,-405928.14,NA,"Chernivtsi"
"2022-08-31","S",2.4552e+10,4113,"Надання інших внутрішніх кредитів",1336170,1336170,0,0,"Chernivtsi"
"2022-08-31","S",2.4552e+10,4123,"Повернення інших внутрішніх кредитів",-975500,0,-405928.14,0,"Chernivtsi"
"2022-08-31","T",2.4552e+10,4112,"Надання кредитів підприємствам, установам, організаціям",18381313,0,0,NA,"Chernivtsi"
"2022-08-31","S",4.576e+09,4220,"Повернення зовнішніх кредитів",-130147800,0,0,0,"Dnipro"
"2022-08-31","T",4.576e+09,4210,"Надання зовнішніх кредитів",130147800,0,0,NA,"Dnipro"
"2022-08-31","T",4.576e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-169697.68,NA,"Dnipro"
"2022-08-31","S",4.576e+09,4123,"Повернення інших внутрішніх кредитів",0,0,-169697.68,0,"Dnipro"
"2022-08-31","S",4.576e+09,4210,"Надання зовнішніх кредитів",130147800,0,0,0,"Dnipro"
"2022-08-31","T",4.576e+09,4220,"Повернення зовнішніх кредитів",-130147800,0,0,NA,"Dnipro"
"2022-08-31","S",9.533e+09,4113,"Надання інших внутрішніх кредитів",10737000,737000,0,0,"Ivano-Frankivsk"
"2022-08-31","T",9.533e+09,4123,"Повернення інших внутрішніх кредитів",-9737000,0,-300554.99,NA,"Ivano-Frankivsk"
"2022-08-31","S",9.533e+09,4123,"Повернення інших внутрішніх кредитів",-9737000,0,-300554.99,0,"Ivano-Frankivsk"
"2022-08-31","T",9.533e+09,4113,"Надання інших внутрішніх кредитів",11857000,1857000,0,NA,"Ivano-Frankivsk"
"2022-08-31","C",9.533e+09,4113,"Надання інших внутрішніх кредитів",1120000,1120000,0,NA,"Ivano-Frankivsk"
"2022-08-31","C",2.0554e+10,4113,"Надання інших внутрішніх кредитів",36900000,36900000,11319307,NA,"Kharkiv"
"2022-08-31","T",2.0554e+10,4112,"Надання кредитів підприємствам, установам, організаціям",182074865,0,0,NA,"Kharkiv"
"2022-08-31","S",2.0554e+10,4112,"Надання кредитів підприємствам, установам, організаціям",182074865,0,0,0,"Kharkiv"
"2022-08-31","T",2.0554e+10,4113,"Надання інших внутрішніх кредитів",36900000,36900000,11319307,NA,"Kharkiv"
"2022-08-31","S",2.0554e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-6630764.24,0,"Kharkiv"
"2022-08-31","T",2.0554e+10,4123,"Повернення інших внутрішніх кредитів",0,0,-6630764.24,NA,"Kharkiv"
"2022-08-31","T",2.2564e+10,4113,"Надання інших внутрішніх кредитів",650000,650000,0,NA,"Khmelnytskyi"
"2022-08-31","C",2.2564e+10,4113,"Надання інших внутрішніх кредитів",5e+05,5e+05,0,NA,"Khmelnytskyi"
"2022-08-31","S",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-81226.58,0,"Khmelnytskyi"
"2022-08-31","S",2.2564e+10,4113,"Надання інших внутрішніх кредитів",150000,150000,0,0,"Khmelnytskyi"
"2022-08-31","T",2.2564e+10,4123,"Повернення інших внутрішніх кредитів",-150000,0,-81226.58,NA,"Khmelnytskyi"
"2022-08-31","S",1.6564e+10,4113,"Надання інших внутрішніх кредитів",1486792,1486792,599998,0,"Kremenchuk"
"2022-08-31","T",1.6564e+10,4113,"Надання інших внутрішніх кредитів",4886792,4886792,599998,NA,"Kremenchuk"
"2022-08-31","S",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-589103.38,0,"Kremenchuk"
"2022-08-31","T",1.6564e+10,4123,"Повернення інших внутрішніх кредитів",-1160000,0,-589103.38,NA,"Kremenchuk"
"2022-08-31","C",1.6564e+10,4113,"Надання інших внутрішніх кредитів",3400000,3400000,0,NA,"Kremenchuk"
"2022-08-31","T",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,NA,"Kryvyi Rih"
"2022-08-31","T",4.578e+09,4123,"Повернення інших внутрішніх кредитів",-136953,0,-77999.09,NA,"Kryvyi Rih"
"2022-08-31","T",4.578e+09,4210,"Надання зовнішніх кредитів",69448503,0,0,NA,"Kryvyi Rih"
"2022-08-31","S",4.578e+09,4123,"Повернення інших внутрішніх кредитів",-136953,0,-77999.09,0,"Kryvyi Rih"
"2022-08-31","C",4.578e+09,4113,"Надання інших внутрішніх кредитів",396500,396500,0,NA,"Kryvyi Rih"
"2022-08-31","S",4.578e+09,4113,"Надання інших внутрішніх кредитів",136953,136953,0,0,"Kryvyi Rih"
"2022-08-31","S",4.578e+09,4210,"Надання зовнішніх кредитів",69448503,0,0,0,"Kryvyi Rih"
"2022-08-31","T",4.578e+09,4113,"Надання інших внутрішніх кредитів",533453,533453,0,NA,"Kryvyi Rih"
"2022-08-31","S",4.578e+09,4220,"Повернення зовнішніх кредитів",-69448503,0,0,0,"Kryvyi Rih"
"2022-08-31","C",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",556375317,483963206,480463206,NA,"Kyiv"
"2022-08-31","C",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-94190619,0,-28499914.81,NA,"Kyiv"
"2022-08-31","T",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-240000,0,-550705.82,NA,"Kyiv"
"2022-08-31","T",2.6e+10,4112,"Надання кредитів підприємствам, установам, організаціям",556375317,483963206,480463206,NA,"Kyiv"
"2022-08-31","T",2.6e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-94190619,0,-28499914.81,NA,"Kyiv"
"2022-08-31","S",2.6e+10,4123,"Повернення інших внутрішніх кредитів",-240000,0,-550705.82,0,"Kyiv"
"2022-08-31","S",3.551e+09,4112,"Надання кредитів підприємствам, установам, організаціям",50800000,0,0,0,"Lutsk"
"2022-08-31","T",3.551e+09,4112,"Надання кредитів підприємствам, установам, організаціям",50800000,0,0,NA,"Lutsk"
"2022-08-31","T",3.551e+09,4123,"Повернення інших внутрішніх кредитів",-50857000,0,-45383.08,NA,"Lutsk"
"2022-08-31","S",3.551e+09,4123,"Повернення інших внутрішніх кредитів",-50857000,0,-45383.08,0,"Lutsk"
"2022-08-31","S",3.551e+09,4113,"Надання інших внутрішніх кредитів",62000,62000,0,0,"Lutsk"
"2022-08-31","T",3.551e+09,4113,"Надання інших внутрішніх кредитів",62000,62000,0,NA,"Lutsk"
"2022-08-31","S",1.3563e+10,4113,"Надання інших внутрішніх кредитів",2767800,2767800,0,0,"Lviv"
"2022-08-31","S",1.3563e+10,4123,"Повернення інших внутрішніх кредитів",-2767800,0,-1719400.16,0,"Lviv"
"2022-08-31","T",1.3563e+10,4113,"Надання інших внутрішніх кредитів",20267800,20267800,0,NA,"Lviv"
"2022-08-31","C",1.3563e+10,4113,"Надання інших внутрішніх кредитів",17500000,17500000,0,NA,"Lviv"
"2022-08-31","S",1.3563e+10,4112,"Надання кредитів підприємствам, установам, організаціям",2.7e+08,0,0,0,"Lviv"
"2022-08-31","T",1.3563e+10,4112,"Надання кредитів підприємствам, установам, організаціям",2.7e+08,0,0,NA,"Lviv"
"2022-08-31","T",1.3563e+10,4123,"Повернення інших внутрішніх кредитів",-2767800,0,-1719400.16,NA,"Lviv"
"2022-08-31","C",1.4549e+10,4113,"Надання інших внутрішніх кредитів",1.5e+07,1.5e+07,0,NA,"Mykolaiv"
"2022-08-31","T",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",25483338,0,0,NA,"Mykolaiv"
"2022-08-31","T",1.4549e+10,4113,"Надання інших внутрішніх кредитів",23344600,23344600,0,NA,"Mykolaiv"
"2022-08-31","S",1.4549e+10,4113,"Надання інших внутрішніх кредитів",8344600,8344600,0,0,"Mykolaiv"
"2022-08-31","S",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-8e+06,0,-3106307.4,0,"Mykolaiv"
"2022-08-31","T",1.4549e+10,4123,"Повернення інших внутрішніх кредитів",-8e+06,0,-3106307.4,NA,"Mykolaiv"
"2022-08-31","S",1.4549e+10,4112,"Надання кредитів підприємствам, установам, організаціям",25483338,0,0,0,"Mykolaiv"
"2022-08-31","C",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-1e+05,0,-1e+05,NA,"Odesa"
"2022-08-31","S",1.5564e+10,4113,"Надання інших внутрішніх кредитів",470000,470000,0,0,"Odesa"
"2022-08-31","S",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",-470000,0,-1194894.91,0,"Odesa"
"2022-08-31","S",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",149729100,0,0,0,"Odesa"
"2022-08-31","C",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1500000,1500000,0,NA,"Odesa"
"2022-08-31","T",1.5564e+10,4112,"Надання кредитів підприємствам, установам, організаціям",151229100,1500000,0,NA,"Odesa"
"2022-08-31","T",1.5564e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-1e+05,0,-1e+05,NA,"Odesa"
"2022-08-31","T",1.5564e+10,4123,"Повернення інших внутрішніх кредитів",-470000,0,-1194894.91,NA,"Odesa"
"2022-08-31","T",1.5564e+10,4113,"Надання інших внутрішніх кредитів",470000,470000,0,NA,"Odesa"
"2022-08-31","S",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,0,"Poltava"
"2022-08-31","T",1.657e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-2475587,0,0,NA,"Poltava"
"2022-08-31","T",1.657e+10,4210,"Надання зовнішніх кредитів",8117400,0,0,NA,"Poltava"
"2022-08-31","S",1.657e+10,4210,"Надання зовнішніх кредитів",8117400,0,0,0,"Poltava"
"2022-08-31","T",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-1200000,0,-667969.4,NA,"Rivne"
"2022-08-31","S",1.7564e+10,4123,"Повернення інших внутрішніх кредитів",-1200000,0,-667969.4,0,"Rivne"
"2022-08-31","T",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3050260.59,3050260.59,0,NA,"Rivne"
"2022-08-31","S",1.7564e+10,4113,"Надання інших внутрішніх кредитів",3050260.59,3050260.59,0,0,"Rivne"
"2022-08-31","S",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1852346,0,0,0,"Sumy"
"2022-08-31","T",1.8531e+10,4112,"Надання кредитів підприємствам, установам, організаціям",1852346,0,0,NA,"Sumy"
"2022-08-31","T",1.8531e+10,4113,"Надання інших внутрішніх кредитів",2639495,2639495,0,NA,"Sumy"
"2022-08-31","C",1.8531e+10,4113,"Надання інших внутрішніх кредитів",1500000,1500000,0,NA,"Sumy"
"2022-08-31","T",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-9606438,0,0,NA,"Sumy"
"2022-08-31","T",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-1100000,0,-509692.92,NA,"Sumy"
"2022-08-31","S",1.8531e+10,4123,"Повернення інших внутрішніх кредитів",-1100000,0,-509692.92,0,"Sumy"
"2022-08-31","S",1.8531e+10,4113,"Надання інших внутрішніх кредитів",1139495,1139495,0,0,"Sumy"
"2022-08-31","S",1.8531e+10,4122,"Повернення кредитів підприємствами, установами, організаціями",-9606438,0,0,0,"Sumy"
"2022-08-31","S",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-250000,0,-48371.98,0,"Ternopil"
"2022-08-31","C",1.9549e+10,4113,"Надання інших внутрішніх кредитів",1e+06,1e+06,0,NA,"Ternopil"
"2022-08-31","S",1.9549e+10,4111,"Надання кредитів органам державного управління інших рівнів",42108324,0,0,0,"Ternopil"
"2022-08-31","T",1.9549e+10,4123,"Повернення інших внутрішніх кредитів",-250000,0,-48371.98,NA,"Ternopil"
"2022-08-31","S",1.9549e+10,4113,"Надання інших внутрішніх кредитів",250000,250000,0,0,"Ternopil"
