REP_PERIOD,FUND_TYP,COD_BUDGET,COD_FINA,NAME_FIN,ZAT_AMT,FAKT_AMT,CITY
2022-06-30,S,02536000000,601210,Розміщення бюджетних коштів на депозитах,-71969100,-71969100,Vinnitsia
2022-06-30,T,02536000000,602100,На початок періоду,281532100.4,301249012.14,Vinnitsia
2022-06-30,S,02536000000,602300,Інші розрахунки,0,1880671.71,Vinnitsia
2022-06-30,T,02536000000,602304,Інші розрахунки,0,1880671.71,Vinnitsia
2022-06-30,T,02536000000,400000,Фінансування за борговими операціями,278184084.71,-96058838.15,Vinnitsia
2022-06-30,S,02536000000,401000,Запозичення,380000000,1828307.77,Vinnitsia
2022-06-30,T,02536000000,401102,Середньострокові зобов'язання,200000000,0,Vinnitsia
2022-06-30,S,02536000000,402100,Внутрішні зобов'язання,-97889415.29,-95923895.92,Vinnitsia
2022-06-30,T,02536000000,402102,Середньострокові зобов'язання,-92889415.29,-92889415.29,Vinnitsia
2022-06-30,C,02536000000,601120,Надходження внаслідок продажу/пред’явлення цінних паперів,99998441,0,Vinnitsia
2022-06-30,T,02536000000,601220,Придбання цінних паперів,-99998441,-99998440.2,Vinnitsia
2022-06-30,C,02536000000,602100,На початок періоду,150231997.98,150231997.98,Vinnitsia
2022-06-30,C,02536000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-943924240,-212683731.57,Vinnitsia
2022-06-30,T,02536000000,402100,Внутрішні зобов'язання,-97889415.29,-95923895.92,Vinnitsia
2022-06-30,T,02536000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",459967541,149703100,Vinnitsia
2022-06-30,T,02536000000,601110,Повернення бюджетних коштів з депозитів,359969100,149703100,Vinnitsia
2022-06-30,T,02536000000,602000,Зміни обсягів бюджетних коштів,80232426.49,-157878407.16,Vinnitsia
2022-06-30,S,06552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",350000000,101544343.54,Zhytomyr
2022-06-30,C,06552000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-282522243.34,-157270696.93,Zhytomyr
2022-06-30,S,06552000000,602000,Зміни обсягів бюджетних коштів,357964297.34,64731707.56,Zhytomyr
2022-06-30,C,06552000000,602304,Інші розрахунки,0,-214523.5,Zhytomyr
2022-06-30,T,06552000000,402000,Погашення,-21818200,-17060836.19,Zhytomyr
2022-06-30,S,06552000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-3000,Zhytomyr
2022-06-30,S,06552000000,601110,Повернення бюджетних коштів з депозитів,350000000,101544343.54,Zhytomyr
2022-06-30,T,06552000000,601210,Розміщення бюджетних коштів на депозитах,-700000000,-226547343.54,Zhytomyr
2022-06-30,T,06552000000,602100,На початок періоду,140710447.49,149458712.39,Zhytomyr
2022-06-30,S,06552000000,602304,Інші розрахунки,0,13601.48,Zhytomyr
2022-06-30,T,06552000000,602000,Зміни обсягів бюджетних коштів,136710447.49,-544496239.26,Zhytomyr
2022-06-30,C,06552000000,602100,На початок періоду,65268393.49,65482917.19,Zhytomyr
2022-06-30,S,06552000000,402000,Погашення,-21818200,-17060836.19,Zhytomyr
2022-06-30,T,06552000000,402200,Зовнішні зобов'язання,-21818200,-17060836.19,Zhytomyr
2022-06-30,T,06552000000,402201,Довгострокові зобов'язання,-21818200,-17060836.19,Zhytomyr
2022-06-30,T,06552000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-3000,Zhytomyr
2022-06-30,C,06552000000,602200,На кінець періоду,4000000,517225643.58,Zhytomyr
2022-06-30,S,06552000000,602200,На кінець періоду,0,176528386.05,Zhytomyr
2022-06-30,T,06552000000,602200,На кінець періоду,4000000,693754029.63,Zhytomyr
2022-06-30,S,06552000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",282522243.34,157270696.93,Zhytomyr
2022-06-30,T,06552000000,400000,Фінансування за борговими операціями,-21818200,-17060836.19,Zhytomyr
2022-06-30,C,06552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",350000000,125000000,Zhytomyr
2022-06-30,C,06552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-350000000,-125000000,Zhytomyr
2022-06-30,C,06552000000,602000,Зміни обсягів бюджетних коштів,-221253849.85,-609227946.82,Zhytomyr
2022-06-30,S,06552000000,602300,Інші розрахунки,0,13601.48,Zhytomyr
2022-06-30,S,06552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-350000000,-101547343.54,Zhytomyr
2022-06-30,C,06552000000,601210,Розміщення бюджетних коштів на депозитах,-350000000,-125000000,Zhytomyr
2022-06-30,S,06552000000,602100,На початок періоду,75442054,83975795.2,Zhytomyr
2022-06-30,T,06552000000,602300,Інші розрахунки,0,-200922.02,Zhytomyr
2022-06-30,S,06552000000,402201,Довгострокові зобов'язання,-21818200,-17060836.19,Zhytomyr
2022-06-30,C,06552000000,600000,Фінансування за активними операціями,-221253849.85,-609227946.82,Zhytomyr
2022-06-30,C,06552000000,601110,Повернення бюджетних коштів з депозитів,350000000,125000000,Zhytomyr
2022-06-30,T,06552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-700000000,-226547343.54,Zhytomyr
2022-06-30,S,06552000000,601210,Розміщення бюджетних коштів на депозитах,-350000000,-101547343.54,Zhytomyr
2022-06-30,T,06552000000,602304,Інші розрахунки,0,-200922.02,Zhytomyr
2022-06-30,S,06552000000,400000,Фінансування за борговими операціями,-21818200,-17060836.19,Zhytomyr
2022-06-30,S,06552000000,402200,Зовнішні зобов'язання,-21818200,-17060836.19,Zhytomyr
2022-06-30,S,06552000000,600000,Фінансування за активними операціями,357964297.34,64728707.56,Zhytomyr
2022-06-30,T,06552000000,600000,Фінансування за активними операціями,136710447.49,-544499239.26,Zhytomyr
2022-06-30,T,06552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",700000000,226544343.54,Zhytomyr
2022-06-30,C,06552000000,602300,Інші розрахунки,0,-214523.5,Zhytomyr
2022-06-30,T,06552000000,601110,Повернення бюджетних коштів з депозитів,700000000,226544343.54,Zhytomyr
2022-06-30,T,07507000000,401100,Внутрішні запозичення,17088325,2087445.99,Mukachevo
2022-06-30,S,07507000000,600000,Фінансування за активними операціями,247621893,198370758.57,Mukachevo
2022-06-30,T,07507000000,600000,Фінансування за активними операціями,32621000,-132137286,Mukachevo
2022-06-30,T,07507000000,602000,Зміни обсягів бюджетних коштів,32621000,-132137286,Mukachevo
2022-06-30,T,07507000000,602200,На кінець періоду,13668709.1,190102366.33,Mukachevo
2022-06-30,T,07507000000,402000,Погашення,-85240350,-70239470.72,Mukachevo
2022-06-30,S,07507000000,402100,Внутрішні зобов'язання,-85240350,-70239470.72,Mukachevo
2022-06-30,C,07507000000,600000,Фінансування за активними операціями,-215000893,-330508044.57,Mukachevo
2022-06-30,C,07507000000,602200,На кінець періоду,5059915.29,162299374.36,Mukachevo
2022-06-30,C,07507000000,602000,Зміни обсягів бюджетних коштів,-215000893,-330508044.57,Mukachevo
2022-06-30,S,07507000000,602000,Зміни обсягів бюджетних коштів,247621893,198370758.57,Mukachevo
2022-06-30,T,07507000000,602100,На початок періоду,46289709.1,57965080.33,Mukachevo
2022-06-30,S,07507000000,602200,На кінець періоду,8608793.81,27802991.97,Mukachevo
2022-06-30,C,07507000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-244500893,-202768585.5,Mukachevo
2022-06-30,S,07507000000,401000,Запозичення,17088325,2087445.99,Mukachevo
2022-06-30,S,07507000000,401102,Середньострокові зобов'язання,17088325,2087445.99,Mukachevo
2022-06-30,T,07507000000,401102,Середньострокові зобов'язання,17088325,2087445.99,Mukachevo
2022-06-30,T,07507000000,402100,Внутрішні зобов'язання,-85240350,-70239470.72,Mukachevo
2022-06-30,S,07507000000,402000,Погашення,-85240350,-70239470.72,Mukachevo
2022-06-30,S,07507000000,402102,Середньострокові зобов'язання,-85240350,-70239470.72,Mukachevo
2022-06-30,S,07507000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",244500893,202768585.5,Mukachevo
2022-06-30,T,07507000000,400000,Фінансування за борговими операціями,-68152025,-68152024.73,Mukachevo
2022-06-30,T,07507000000,402102,Середньострокові зобов'язання,-85240350,-70239470.72,Mukachevo
2022-06-30,C,07507000000,602100,На початок періоду,34559915.29,34559915.29,Mukachevo
2022-06-30,S,07507000000,401100,Внутрішні запозичення,17088325,2087445.99,Mukachevo
2022-06-30,S,07507000000,400000,Фінансування за борговими операціями,-68152025,-68152024.73,Mukachevo
2022-06-30,T,07507000000,401000,Запозичення,17088325,2087445.99,Mukachevo
2022-06-30,S,07507000000,602100,На початок періоду,11729793.81,23405165.04,Mukachevo
2022-07-31,C,23576000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-186444186.46,Cherkasy
2022-07-31,T,23576000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",253773991.29,63772859.96,Cherkasy
2022-07-31,C,23576000000,601120,Надходження внаслідок продажу/пред’явлення цінних паперів,50000000,548.84,Cherkasy
2022-07-31,T,23576000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-253773991.29,-253773471.46,Cherkasy
2022-07-31,S,23576000000,601210,Розміщення бюджетних коштів на депозитах,-6336674.89,-6336674.89,Cherkasy
2022-07-31,C,23576000000,602200,На кінець періоду,54549103.46,736904453.16,Cherkasy
2022-07-31,S,23576000000,600000,Фінансування за активними операціями,568742368.75,87888825.18,Cherkasy
2022-07-31,T,23576000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-190000611.5,Cherkasy
2022-07-31,C,23576000000,601220,Придбання цінних паперів,-50000000,-49999480.17,Cherkasy
2022-07-31,T,23576000000,602000,Зміни обсягів бюджетних коштів,52607189.48,-652052789.89,Cherkasy
2022-07-31,T,23576000000,602100,На початок періоду,126463983.25,126463983.25,Cherkasy
2022-07-31,C,23576000000,601110,Повернення бюджетних коштів з депозитів,197437316.4,60992061.27,Cherkasy
2022-07-31,T,23576000000,601210,Розміщення бюджетних коштів на депозитах,-203773991.29,-203773991.29,Cherkasy
2022-07-31,C,23576000000,602000,Зміни обсягів бюджетних коштів,-516135179.27,-743498040.11,Cherkasy
2022-07-31,S,23576000000,602000,Зміни обсягів бюджетних коштів,568742368.75,91445250.22,Cherkasy
2022-07-31,S,23576000000,602200,На кінець періоду,19307690.31,41595758.11,Cherkasy
2022-07-31,T,23576000000,602304,Інші розрахунки,0,-16561.87,Cherkasy
2022-07-31,C,23576000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-564433264.73,-109440775.87,Cherkasy
2022-07-31,S,23576000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-3556425.04,Cherkasy
2022-07-31,T,23576000000,601110,Повернення бюджетних коштів з депозитів,203773991.29,63772311.12,Cherkasy
2022-07-31,S,23576000000,602304,Інші розрахунки,0,-16561.87,Cherkasy
2022-07-31,C,23576000000,600000,Фінансування за активними операціями,-516135179.27,-929942226.57,Cherkasy
2022-07-31,S,23576000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-6336674.89,-6336674.89,Cherkasy
2022-07-31,C,23576000000,602100,На початок періоду,102847188.92,102847188.92,Cherkasy
2022-07-31,T,23576000000,602200,На кінець періоду,73856793.77,778500211.27,Cherkasy
2022-07-31,S,23576000000,602300,Інші розрахунки,0,-16561.87,Cherkasy
2022-07-31,T,23576000000,600000,Фінансування за активними операціями,52607189.48,-842053401.39,Cherkasy
2022-07-31,C,23576000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",247437316.4,60992610.11,Cherkasy
2022-07-31,S,23576000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",6336674.89,2780249.85,Cherkasy
2022-07-31,C,23576000000,601210,Розміщення бюджетних коштів на депозитах,-197437316.4,-197437316.4,Cherkasy
2022-07-31,T,23576000000,602300,Інші розрахунки,0,-16561.87,Cherkasy
2022-07-31,S,23576000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",564433264.73,109440775.87,Cherkasy
2022-07-31,S,23576000000,601110,Повернення бюджетних коштів з депозитів,6336674.89,2780249.85,Cherkasy
2022-07-31,T,23576000000,601120,Надходження внаслідок продажу/пред’явлення цінних паперів,50000000,548.84,Cherkasy
2022-07-31,C,23576000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-247437316.4,-247436796.57,Cherkasy
2022-07-31,T,23576000000,601220,Придбання цінних паперів,-50000000,-49999480.17,Cherkasy
2022-07-31,S,23576000000,602100,На початок періоду,23616794.33,23616794.33,Cherkasy
2022-07-31,T,24552000000,402000,Погашення,-39673400,0,Chernivtsi
2022-07-31,S,24552000000,402200,Зовнішні зобов'язання,-39673400,0,Chernivtsi
2022-07-31,T,24552000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-49998939.33,Chernivtsi
2022-07-31,C,24552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",283600000,233599998,Chernivtsi
2022-07-31,T,24552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",356457200,306457192,Chernivtsi
2022-07-31,C,24552000000,601120,Надходження внаслідок продажу/пред’явлення цінних паперів,50000000,0,Chernivtsi
2022-07-31,S,24552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-72857200,-72857200,Chernivtsi
2022-07-31,C,24552000000,602100,На початок періоду,129137301.47,136783580.74,Chernivtsi
2022-07-31,T,24552000000,602200,На кінець періоду,0,460659407.31,Chernivtsi
2022-07-31,T,24552000000,602300,Інші розрахунки,0,-237,Chernivtsi
2022-07-31,T,24552000000,401200,Зовнішні запозичення,19200100,0,Chernivtsi
2022-07-31,T,24552000000,401201,Довгострокові зобов'язання,19200100,0,Chernivtsi
2022-07-31,C,24552000000,600000,Фінансування за активними операціями,-57559741.53,-298532258.34,Chernivtsi
2022-07-31,T,24552000000,601210,Розміщення бюджетних коштів на депозитах,-306457200,-306457200,Chernivtsi
2022-07-31,T,24552000000,602000,Зміни обсягів бюджетних коштів,140771804.33,-277621143.59,Chernivtsi
2022-07-31,C,24552000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-49998933.33,Chernivtsi
2022-07-31,S,24552000000,601210,Розміщення бюджетних коштів на депозитах,-72857200,-72857200,Chernivtsi
2022-07-31,C,24552000000,601220,Придбання цінних паперів,-50000000,-49998931.33,Chernivtsi
2022-07-31,S,24552000000,602100,На початок періоду,11634502.86,46254919.98,Chernivtsi
2022-07-31,S,24552000000,401200,Зовнішні запозичення,19200100,0,Chernivtsi
2022-07-31,S,24552000000,402000,Погашення,-39673400,0,Chernivtsi
2022-07-31,T,24552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-356457200,-356456131.33,Chernivtsi
2022-07-31,C,24552000000,601210,Розміщення бюджетних коштів на депозитах,-233600000,-233600000,Chernivtsi
2022-07-31,S,24552000000,400000,Фінансування за борговими операціями,-20473300,0,Chernivtsi
2022-07-31,T,24552000000,400000,Фінансування за борговими операціями,-20473300,0,Chernivtsi
2022-07-31,T,24552000000,401000,Запозичення,19200100,0,Chernivtsi
2022-07-31,T,24552000000,600000,Фінансування за активними операціями,140771804.33,-327620082.92,Chernivtsi
2022-07-31,S,24552000000,601110,Повернення бюджетних коштів з депозитів,72857200,72857194,Chernivtsi
2022-07-31,S,24552000000,602200,На кінець періоду,0,86949048.33,Chernivtsi
2022-07-31,S,24552000000,602304,Інші розрахунки,0,-237,Chernivtsi
2022-07-31,T,24552000000,602304,Інші розрахунки,0,-237,Chernivtsi
2022-07-31,C,24552000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-186697043,-11606546.77,Chernivtsi
2022-07-31,T,24552000000,402200,Зовнішні зобов'язання,-39673400,0,Chernivtsi
2022-07-31,C,24552000000,601110,Повернення бюджетних коштів з депозитів,233600000,233599998,Chernivtsi
2022-07-31,C,24552000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-283600000,-283598931.33,Chernivtsi
2022-07-31,S,24552000000,602000,Зміни обсягів бюджетних коштів,198331545.86,-29087818.58,Chernivtsi
2022-07-31,T,24552000000,602100,На початок періоду,140771804.33,183038500.72,Chernivtsi
2022-07-31,S,24552000000,401201,Довгострокові зобов'язання,19200100,0,Chernivtsi
2022-07-31,S,24552000000,402201,Довгострокові зобов'язання,-39673400,0,Chernivtsi
2022-07-31,T,24552000000,402201,Довгострокові зобов'язання,-39673400,0,Chernivtsi
2022-07-31,S,24552000000,600000,Фінансування за активними операціями,198331545.86,-29087824.58,Chernivtsi
2022-07-31,S,24552000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-6,Chernivtsi
2022-07-31,S,24552000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",72857200,72857194,Chernivtsi
2022-07-31,T,24552000000,601110,Повернення бюджетних коштів з депозитів,306457200,306457192,Chernivtsi
2022-07-31,C,24552000000,602000,Зміни обсягів бюджетних коштів,-57559741.53,-248533325.01,Chernivtsi
2022-07-31,C,24552000000,602200,На кінець періоду,0,373710358.98,Chernivtsi
2022-07-31,S,24552000000,602300,Інші розрахунки,0,-237,Chernivtsi
2022-07-31,S,24552000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",186697043,11606546.77,Chernivtsi
2022-07-31,S,24552000000,401000,Запозичення,19200100,0,Chernivtsi
2022-07-31,T,24552000000,601120,Надходження внаслідок продажу/пред’явлення цінних паперів,50000000,0,Chernivtsi
2022-07-31,T,24552000000,601220,Придбання цінних паперів,-50000000,-49998931.33,Chernivtsi
2022-07-31,S,04576000000,602304,Інші розрахунки,0,517537.4,Dnipro
2022-07-31,T,04576000000,402101,Довгострокові зобов'язання,-592130028.73,-495141846.19,Dnipro
2022-07-31,S,04576000000,401000,Запозичення,336741866,39376421.46,Dnipro
2022-07-31,S,04576000000,402102,Середньострокові зобов'язання,-305181274.27,-303896482.25,Dnipro
2022-07-31,T,04576000000,402102,Середньострокові зобов'язання,-305181274.27,-303896482.25,Dnipro
2022-07-31,S,04576000000,602100,На початок періоду,292032018.69,369598729.66,Dnipro
2022-07-31,T,04576000000,602300,Інші розрахунки,0,517537.4,Dnipro
2022-07-31,C,04576000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-2600737752.68,-1394871927.27,Dnipro
2022-07-31,S,04576000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",2600737752.68,1394871927.27,Dnipro
2022-07-31,T,04576000000,600000,Фінансування за активними операціями,595874716.95,-1636280781.9,Dnipro
2022-07-31,T,04576000000,601110,Повернення бюджетних коштів з депозитів,300000000,300000000,Dnipro
2022-07-31,T,04576000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-300000000,-300000000,Dnipro
2022-07-31,S,04576000000,602000,Зміни обсягів бюджетних коштів,2886937776.68,1360170944.29,Dnipro
2022-07-31,C,04576000000,602100,На початок періоду,318210593.59,318210593.59,Dnipro
2022-07-31,T,04576000000,602200,На кінець періоду,14367895.33,2324607642.55,Dnipro
2022-07-31,S,04576000000,602300,Інші розрахунки,-1523049,517537.4,Dnipro
2022-07-31,S,04576000000,602302,Передача коштів із спеціального до загального фонду бюджету,-1523049,0,Dnipro
2022-07-31,S,04576000000,402000,Погашення,-897311303,-799038328.44,Dnipro
2022-07-31,S,04576000000,402100,Внутрішні зобов'язання,-897311303,-799038328.44,Dnipro
2022-07-31,C,04576000000,600000,Фінансування за активними операціями,-2291063059.73,-2996451726.19,Dnipro
2022-07-31,C,04576000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",300000000,300000000,Dnipro
2022-07-31,S,04576000000,602200,На кінець періоду,4308945.69,404817250.04,Dnipro
2022-07-31,C,04576000000,602300,Інші розрахунки,1523049,0,Dnipro
2022-07-31,T,04576000000,602304,Інші розрахунки,0,517537.4,Dnipro
2022-07-31,T,04576000000,402000,Погашення,-897311303,-799038328.44,Dnipro
2022-07-31,T,04576000000,402100,Внутрішні зобов'язання,-897311303,-799038328.44,Dnipro
2022-07-31,C,04576000000,602000,Зміни обсягів бюджетних коштів,-2291063059.73,-2996451726.19,Dnipro
2022-07-31,C,04576000000,602200,На кінець періоду,10058949.64,1919790392.51,Dnipro
2022-07-31,C,04576000000,602302,Передача коштів із спеціального до загального фонду бюджету,1523049,0,Dnipro
2022-07-31,S,04576000000,401100,Внутрішні запозичення,336741866,39376421.46,Dnipro
2022-07-31,C,04576000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-300000000,-300000000,Dnipro
2022-07-31,T,04576000000,400000,Фінансування за борговими операціями,-560569437,-759661906.98,Dnipro
2022-07-31,S,04576000000,401101,Довгострокові зобов'язання,336741866,39376421.46,Dnipro
2022-07-31,S,04576000000,402101,Довгострокові зобов'язання,-592130028.73,-495141846.19,Dnipro
2022-07-31,S,04576000000,600000,Фінансування за активними операціями,2886937776.68,1360170944.29,Dnipro
2022-07-31,T,04576000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",300000000,300000000,Dnipro
2022-07-31,C,04576000000,601210,Розміщення бюджетних коштів на депозитах,-300000000,-300000000,Dnipro
2022-07-31,T,04576000000,602000,Зміни обсягів бюджетних коштів,595874716.95,-1636280781.9,Dnipro
2022-07-31,T,04576000000,401100,Внутрішні запозичення,336741866,39376421.46,Dnipro
2022-07-31,C,04576000000,601110,Повернення бюджетних коштів з депозитів,300000000,300000000,Dnipro
2022-07-31,T,04576000000,601210,Розміщення бюджетних коштів на депозитах,-300000000,-300000000,Dnipro
2022-07-31,T,04576000000,602100,На початок періоду,610242612.28,687809323.25,Dnipro
2022-07-31,T,04576000000,401000,Запозичення,336741866,39376421.46,Dnipro
2022-07-31,T,04576000000,401101,Довгострокові зобов'язання,336741866,39376421.46,Dnipro
2022-07-31,S,04576000000,400000,Фінансування за борговими операціями,-560569437,-759661906.98,Dnipro
2022-07-31,T,09533000000,401000,Запозичення,128000000,0,Ivano-Frankivsk
2022-07-31,S,09533000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",428636412,116002822.7,Ivano-Frankivsk
2022-07-31,C,09533000000,602100,На початок періоду,1731447.89,5383243.07,Ivano-Frankivsk
2022-07-31,S,09533000000,602200,На кінець періоду,0,134252275.22,Ivano-Frankivsk
2022-07-31,S,09533000000,602300,Інші розрахунки,0,-2279,Ivano-Frankivsk
2022-07-31,T,09533000000,602300,Інші розрахунки,0,-2279,Ivano-Frankivsk
2022-07-31,T,09533000000,602304,Інші розрахунки,0,-2279,Ivano-Frankivsk
2022-07-31,S,09533000000,400000,Фінансування за борговими операціями,101500000,-12956948.96,Ivano-Frankivsk
2022-07-31,T,09533000000,400000,Фінансування за борговими операціями,101500000,-12956948.96,Ivano-Frankivsk
2022-07-31,S,09533000000,402202,Середньострокові зобов'язання,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,C,09533000000,600000,Фінансування за активними операціями,-426904964.11,-334402261.75,Ivano-Frankivsk
2022-07-31,S,09533000000,600000,Фінансування за активними операціями,429226412,37325538.85,Ivano-Frankivsk
2022-07-31,C,09533000000,602000,Зміни обсягів бюджетних коштів,-426904964.11,-334402261.75,Ivano-Frankivsk
2022-07-31,T,09533000000,602200,На кінець періоду,0,358034957.34,Ivano-Frankivsk
2022-07-31,S,09533000000,401200,Зовнішні запозичення,128000000,0,Ivano-Frankivsk
2022-07-31,S,09533000000,401202,Середньострокові зобов'язання,128000000,0,Ivano-Frankivsk
2022-07-31,S,09533000000,402200,Зовнішні зобов'язання,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,T,09533000000,402202,Середньострокові зобов'язання,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,T,09533000000,602000,Зміни обсягів бюджетних коштів,2321447.89,-297076722.9,Ivano-Frankivsk
2022-07-31,T,09533000000,602100,На початок періоду,2321447.89,60960513.44,Ivano-Frankivsk
2022-07-31,C,09533000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-428636412,-116002822.7,Ivano-Frankivsk
2022-07-31,T,09533000000,402200,Зовнішні зобов'язання,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,S,09533000000,602100,На початок періоду,590000,55577270.37,Ivano-Frankivsk
2022-07-31,S,09533000000,401000,Запозичення,128000000,0,Ivano-Frankivsk
2022-07-31,T,09533000000,600000,Фінансування за активними операціями,2321447.89,-297076722.9,Ivano-Frankivsk
2022-07-31,S,09533000000,602000,Зміни обсягів бюджетних коштів,429226412,37325538.85,Ivano-Frankivsk
2022-07-31,T,09533000000,401202,Середньострокові зобов'язання,128000000,0,Ivano-Frankivsk
2022-07-31,S,09533000000,402000,Погашення,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,T,09533000000,402000,Погашення,-26500000,-12956948.96,Ivano-Frankivsk
2022-07-31,C,09533000000,602200,На кінець періоду,0,223782682.12,Ivano-Frankivsk
2022-07-31,S,09533000000,602304,Інші розрахунки,0,-2279,Ivano-Frankivsk
2022-07-31,T,09533000000,401200,Зовнішні запозичення,128000000,0,Ivano-Frankivsk
2022-07-31,T,20554000000,601210,Розміщення бюджетних коштів на депозитах,-89900000,-88000000,Kharkiv
2022-07-31,C,20554000000,602100,На початок періоду,338097377,338097376.54,Kharkiv
2022-07-31,S,20554000000,602100,На початок періоду,125839811,125839812.12,Kharkiv
2022-07-31,S,20554000000,602200,На кінець періоду,131459961,119711259.72,Kharkiv
2022-07-31,T,20554000000,602200,На кінець періоду,348713721,2720775101.51,Kharkiv
2022-07-31,T,20554000000,602300,Інші розрахунки,0,-54131.56,Kharkiv
2022-07-31,T,20554000000,402102,Середньострокові зобов'язання,-500000000,0,Kharkiv
2022-07-31,S,20554000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",95520150,0,Kharkiv
2022-07-31,S,20554000000,602000,Зміни обсягів бюджетних коштів,4133956868,327506282.67,Kharkiv
2022-07-31,S,20554000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-89900000,-88000000,Kharkiv
2022-07-31,T,20554000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",20310150,-88000000,Kharkiv
2022-07-31,T,20554000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",110210150,0,Kharkiv
2022-07-31,S,20554000000,402000,Погашення,-500000000,0,Kharkiv
2022-07-31,C,20554000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",14690000,0,Kharkiv
2022-07-31,T,20554000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-89900000,-88000000,Kharkiv
2022-07-31,C,20554000000,602000,Зміни обсягів бюджетних коштів,-4018733401,-2584398327.08,Kharkiv
